transaction_id,transaction_date,month_start,tx_year,tx_month,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,current_age,gender,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,card_has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_score_band,age_group,utilization_ratio
7475815,"2010-01-01 07:07:00",2010-01-01,2010,1,1362,0,66.00,0,59935,Bladensburg,MD,20710,5499,,58,Male,0.00,0.00,0.00,727,4,Amex,Credit,0,2,33900.00,1991-01-01,2014,0,"Good (700-749)",55-64,0.0019
7475816,"2010-01-01 07:07:00",2010-01-01,2010,1,1382,2838,64.00,0,59935,Dallas,TX,75254,5499,,58,Male,0.00,0.00,0.00,706,4,Mastercard,Debit,0,2,11415.00,2003-05-01,2013,0,"Good (700-749)",55-64,0.0056
7475817,"2010-01-01 07:08:00",2010-01-01,2010,1,46,2925,-73.00,0,50867,"Kew Gardens",NY,11415,5541,,62,Male,0.00,0.00,0.00,632,4,Mastercard,Debit,0,2,8037.00,2007-05-01,2010,0,"Poor (600-649)",55-64,-0.0091
7475818,"2010-01-01 07:08:00",2010-01-01,2010,1,366,2934,49.17,0,27601,Oshkosh,WI,54901,7538,,50,Female,0.00,0.00,0.00,625,7,Mastercard,Debit,0,2,19019.00,2007-05-01,2011,0,"Poor (600-649)",45-54,0.0026
7475819,"2010-01-01 07:08:00",2010-01-01,2010,1,511,1038,21.50,0,79038,Phoenix,AZ,85015,7538,,66,Male,0.00,0.00,0.00,661,5,Visa,Credit,0,2,6100.00,2004-02-01,2009,0,"Fair (650-699)",65+,0.0035
7475820,"2010-01-01 07:08:00",2010-01-01,2010,1,549,98,41.95,0,60569,"Pompano Beach",FL,33063,5300,,51,Male,0.00,0.00,0.00,719,4,Mastercard,Debit,0,2,15416.00,2006-01-01,2014,0,"Good (700-749)",45-54,0.0027
7475821,"2010-01-01 07:08:00",2010-01-01,2010,1,1305,2026,78.90,0,22204,Millington,TN,38053,5541,,46,Female,0.00,0.00,0.00,784,3,Mastercard,Debit,0,1,18118.00,2001-03-01,2007,0,"Excellent (750+)",45-54,0.0044
7475823,"2010-01-01 07:09:00",2010-01-01,2010,1,303,149,100.07,0,20561,Windsor,CO,80550,5912,,94,Male,0.00,0.00,0.00,690,6,Amex,Credit,0,1,14500.00,2008-01-01,2011,0,"Fair (650-699)",65+,0.0069
7475824,"2010-01-01 07:09:00",2010-01-01,2010,1,354,4518,5.76,0,10210,"Colorado Springs",CO,80918,5812,,77,Female,0.00,0.00,0.00,713,6,Mastercard,Debit,0,1,35681.00,2002-09-01,2014,0,"Good (700-749)",65+,0.0002
7475825,"2010-01-01 07:09:00",2010-01-01,2010,1,376,4704,4.22,0,28395,Westville,NJ,8093,5541,,50,Female,0.00,0.00,0.00,773,4,Visa,Debit,0,1,2696.00,2008-09-01,2013,0,"Excellent (750+)",45-54,0.0016
7475827,"2010-01-01 07:09:00",2010-01-01,2010,1,990,5038,2.17,0,14528,Donaldsonville,LA,70346,5499,,91,Female,0.00,0.00,0.00,737,1,Visa,"Debit (Prepaid)",0,1,75.00,2005-10-01,2007,0,"Good (700-749)",65+,0.0289
7475828,"2010-01-01 07:09:00",2010-01-01,2010,1,1094,3755,80.00,0,27092,"Boyne City",MI,49712,4829,,34,Male,0.00,0.00,0.00,712,3,Mastercard,Debit,0,2,18684.00,2006-07-01,2017,0,"Good (700-749)",25-34,0.0043
7475829,"2010-01-01 07:09:00",2010-01-01,2010,1,1362,0,-66.00,0,59935,Bladensburg,MD,20710,5499,,58,Male,0.00,0.00,0.00,727,4,Amex,Credit,0,2,33900.00,1991-01-01,2014,0,"Good (700-749)",55-64,-0.0019
7475830,"2010-01-01 07:09:00",2010-01-01,2010,1,1813,101,3.48,0,35451,"White House",TN,37188,5812,,35,Female,0.00,0.00,0.00,808,4,Mastercard,"Debit (Prepaid)",0,1,41.00,2006-01-01,2010,0,"Excellent (750+)",35-44,0.0849
7475831,"2010-01-01 07:09:00",2010-01-01,2010,1,1872,2917,3.84,0,22204,Bayport,NY,11705,5541,,62,Male,0.00,0.00,0.00,804,6,Visa,Debit,0,1,24308.00,2006-05-01,2011,0,"Excellent (750+)",55-64,0.0002
7475832,"2010-01-01 07:10:00",2010-01-01,2010,1,126,5497,7.65,0,46284,"Little Rock",AR,72212,5411,,63,Male,0.00,0.00,0.00,799,4,Mastercard,Debit,0,1,13555.00,2007-11-01,2011,0,"Excellent (750+)",55-64,0.0006
7475834,"2010-01-01 07:10:00",2010-01-01,2010,1,846,3886,24.02,0,5030,"Red Oak",IA,51566,5411,,48,Female,0.00,0.00,0.00,745,4,Mastercard,Credit,0,1,13800.00,2009-07-01,2017,0,"Good (700-749)",45-54,0.0017
7475835,"2010-01-01 07:10:00",2010-01-01,2010,1,849,3823,2.51,0,50783,Philadelphia,PA,19116,5411,,67,Female,0.00,0.00,0.00,711,3,Visa,Debit,0,1,19080.00,2007-07-01,2010,0,"Good (700-749)",65+,0.0001
7475837,"2010-01-01 07:11:00",2010-01-01,2010,1,14,5159,9.44,0,92883,Waipahu,HI,96797,5812,,79,Female,0.00,0.00,0.00,652,5,Mastercard,"Debit (Prepaid)",0,1,22.00,2009-10-01,2010,0,"Fair (650-699)",65+,0.4291
7475838,"2010-01-01 07:11:00",2010-01-01,2010,1,277,5864,8.45,0,75781,"Calhoun City",MS,38916,5411,,46,Male,0.00,0.00,0.00,799,5,Mastercard,Debit,0,2,14098.00,2006-12-01,2009,0,"Excellent (750+)",45-54,0.0006
7475840,"2010-01-01 07:11:00",2010-01-01,2010,1,1067,3382,1.99,0,40041,Derby,KS,67037,5411,,76,Male,0.00,0.00,0.00,719,5,Mastercard,Debit,0,2,14576.00,2008-06-01,2011,0,"Good (700-749)",65+,0.0001
7475841,"2010-01-01 07:11:00",2010-01-01,2010,1,1248,5787,72.85,0,73661,Thackerville,OK,73459,7995,,51,Female,0.00,0.00,0.00,698,3,Amex,Credit,0,1,9600.00,2003-12-01,2010,0,"Fair (650-699)",45-54,0.0076
7475842,"2010-01-01 07:11:00",2010-01-01,2010,1,1809,5830,5.24,0,30928,Delaplane,VA,20144,5541,,42,Female,0.00,0.00,0.00,664,6,Mastercard,Debit,0,2,18089.00,2005-12-01,2013,0,"Fair (650-699)",35-44,0.0003
7475843,"2010-01-01 07:11:00",2010-01-01,2010,1,1923,2041,2.39,0,75781,Crane,MO,65633,5411,,42,Male,0.00,0.00,0.00,850,3,Discover,Credit,0,1,11400.00,2003-03-01,2014,0,"Excellent (750+)",35-44,0.0002
7475844,"2010-01-01 07:12:00",2010-01-01,2010,1,176,2603,9.42,0,61195,Atlanta,GA,30317,5541,,45,Female,0.00,0.00,0.00,667,4,Mastercard,Debit,0,2,34799.00,2009-04-01,2014,0,"Fair (650-699)",45-54,0.0003
7475845,"2010-01-01 07:12:00",2010-01-01,2010,1,997,5046,19.64,0,83070,"Chula Vista",CA,91913,4121,,57,Female,0.00,0.00,0.00,675,4,Discover,Credit,0,1,11200.00,2006-10-01,2006,0,"Fair (650-699)",55-64,0.0018
7475846,"2010-01-01 07:12:00",2010-01-01,2010,1,1245,4498,156.29,0,82981,Gloucester,VA,23061,5912,,54,Female,0.00,0.00,0.00,802,6,Mastercard,Debit,0,1,6631.00,1999-09-01,2012,0,"Excellent (750+)",45-54,0.0236
7475847,"2010-01-01 07:12:00",2010-01-01,2010,1,1899,5969,8.03,0,99695,Snohomish,WA,98290,5411,,31,Female,0.00,0.00,0.00,737,2,Mastercard,"Debit (Prepaid)",0,1,64.00,2009-12-01,2011,0,"Good (700-749)",25-34,0.1255
7475848,"2010-01-01 07:13:00",2010-01-01,2010,1,997,5825,1.45,0,14528,"Chula Vista",CA,91913,5499,,57,Female,0.00,0.00,0.00,675,4,Amex,Credit,0,1,5900.00,2005-12-01,2011,0,"Fair (650-699)",55-64,0.0002
7475849,"2010-01-01 07:13:00",2010-01-01,2010,1,1406,3883,1.31,0,67296,Tulsa,OK,74110,5912,,36,Male,0.00,0.00,0.00,712,2,Mastercard,Credit,0,1,6100.00,2009-07-01,2012,0,"Good (700-749)",35-44,0.0002
7475850,"2010-01-01 07:13:00",2010-01-01,2010,1,1484,3209,0.48,0,59935,Tucson,AZ,85749,5499,,92,Female,0.00,0.00,0.00,726,6,Mastercard,Credit,0,2,17200.00,1999-06-01,2013,0,"Good (700-749)",65+,0.0000
7475852,"2010-01-01 07:14:00",2010-01-01,2010,1,46,2925,78.14,0,50867,"Kew Gardens",NY,11415,5541,,62,Male,0.00,0.00,0.00,632,4,Mastercard,Debit,0,2,8037.00,2007-05-01,2010,0,"Poor (600-649)",55-64,0.0097
7475855,"2010-01-01 07:15:00",2010-01-01,2010,1,1305,2026,-94.00,0,22204,Millington,TN,38053,5541,,46,Female,0.00,0.00,0.00,784,3,Mastercard,Debit,0,1,18118.00,2001-03-01,2007,0,"Excellent (750+)",45-54,-0.0052
7475856,"2010-01-01 07:15:00",2010-01-01,2010,1,1512,3689,1.72,0,14528,Indianapolis,IN,46236,5499,,44,Male,0.00,0.00,0.00,778,8,Mastercard,Debit,0,2,52179.00,2003-07-01,2010,0,"Excellent (750+)",35-44,0.0000
7475858,"2010-01-01 07:16:00",2010-01-01,2010,1,1433,203,144.70,0,47456,Mobile,AL,36695,7996,,73,Male,0.00,0.00,0.00,581,3,Mastercard,Debit,0,1,4534.00,2009-01-01,2010,0,"Very Poor (<600)",65+,0.0319
7475859,"2010-01-01 07:16:00",2010-01-01,2010,1,1595,2472,6.77,0,50783,Bronx,NY,10466,5411,,47,Female,0.00,0.00,0.00,753,2,Visa,Credit,0,1,12700.00,2004-04-01,2011,0,"Excellent (750+)",45-54,0.0005
7475860,"2010-01-01 07:16:00",2010-01-01,2010,1,1629,4290,3.23,0,59935,"Fort Lauderdale",FL,33313,5499,,42,Female,0.00,0.00,0.00,598,1,Mastercard,Debit,0,2,18776.00,2009-08-01,2012,0,"Very Poor (<600)",35-44,0.0002
7475861,"2010-01-01 07:17:00",2010-01-01,2010,1,203,5375,103.92,0,81833,Islandton,SC,29929,5912,,58,Female,0.00,0.00,0.00,776,3,Mastercard,Credit,0,1,7300.00,2002-11-01,2010,0,"Excellent (750+)",55-64,0.0142
7475863,"2010-01-01 07:17:00",2010-01-01,2010,1,1362,0,94.58,0,59935,Bladensburg,MD,20710,5499,,58,Male,0.00,0.00,0.00,727,4,Amex,Credit,0,2,33900.00,1991-01-01,2014,0,"Good (700-749)",55-64,0.0028
7475864,"2010-01-01 07:17:00",2010-01-01,2010,1,1534,4250,5.35,0,93508,"Cherry Hill",NJ,8003,5411,,36,Male,0.00,0.00,0.00,803,2,Mastercard,Debit,0,1,26136.00,2008-08-01,2009,0,"Excellent (750+)",35-44,0.0002
7475867,"2010-01-01 07:18:00",2010-01-01,2010,1,60,2799,39.63,0,83434,"Sodus Point",NY,14555,7538,,47,Female,0.00,0.00,0.00,655,4,Mastercard,Debit,0,1,11159.00,1998-05-01,2015,0,"Fair (650-699)",45-54,0.0036
7475868,"2010-01-01 07:18:00",2010-01-01,2010,1,128,5048,1.78,0,17493,Houston,TX,77061,5812,,40,Female,0.00,0.00,0.00,722,2,Mastercard,Debit,0,2,13601.00,2006-10-01,2014,0,"Good (700-749)",35-44,0.0001
7475869,"2010-01-01 07:18:00",2010-01-01,2010,1,1774,4516,60.00,0,27092,Minneapolis,MN,55427,4829,,52,Male,0.00,0.00,0.00,758,4,Visa,Debit,0,1,14546.00,2001-09-01,2008,0,"Excellent (750+)",45-54,0.0041
7475870,"2010-01-01 07:19:00",2010-01-01,2010,1,141,3028,41.64,0,69410,Hearne,TX,77859,5655,,70,Male,0.00,0.00,0.00,638,5,Visa,Credit,0,2,6400.00,2009-05-01,2009,0,"Poor (600-649)",65+,0.0065
7475871,"2010-01-01 07:19:00",2010-01-01,2010,1,1156,175,180.00,0,27092,"West New York",NJ,7093,4829,,56,Female,0.00,0.00,0.00,752,5,Visa,Credit,0,1,61100.00,2008-01-01,2010,0,"Excellent (750+)",55-64,0.0029
7475873,"2010-01-01 07:20:00",2010-01-01,2010,1,437,3271,-90.00,0,61195,Arnold,MD,21012,5541,,46,Female,0.00,0.00,0.00,718,3,Mastercard,Debit,0,2,27687.00,2004-06-01,2007,0,"Good (700-749)",45-54,-0.0033
7475874,"2010-01-01 07:20:00",2010-01-01,2010,1,1075,3287,18.99,0,12614,Louisville,KY,40299,4121,,36,Female,0.00,0.00,0.00,672,3,Mastercard,Debit,0,1,29964.00,2005-06-01,2014,0,"Fair (650-699)",35-44,0.0006
7475876,"2010-01-01 07:20:00",2010-01-01,2010,1,1382,2838,-64.00,0,59935,Dallas,TX,75254,5499,,58,Male,0.00,0.00,0.00,706,4,Mastercard,Debit,0,2,11415.00,2003-05-01,2013,0,"Good (700-749)",55-64,-0.0056
7475877,"2010-01-01 07:20:00",2010-01-01,2010,1,1910,3288,10.22,0,25887,Bradenton,FL,34203,5814,,49,Male,0.00,0.00,0.00,562,4,Mastercard,Debit,0,1,10764.00,2005-06-01,2007,0,"Very Poor (<600)",45-54,0.0009
7475878,"2010-01-01 07:21:00",2010-01-01,2010,1,148,5851,8.60,0,43293,Bristol,NH,3222,5499,,62,Male,0.00,0.00,0.00,663,5,Discover,Credit,0,1,17400.00,2006-12-01,2009,0,"Fair (650-699)",55-64,0.0005
7475879,"2010-01-01 07:21:00",2010-01-01,2010,1,954,5586,60.00,0,27092,Riverside,CA,92508,4829,,51,Male,0.00,0.00,0.00,772,4,Visa,Debit,0,1,24104.00,2009-11-01,2009,0,"Excellent (750+)",45-54,0.0025
7475880,"2010-01-01 07:21:00",2010-01-01,2010,1,1969,5549,2.24,0,21842,Bradenton,FL,34212,5411,,84,Male,0.00,0.00,0.00,733,5,Visa,Debit,0,2,32809.00,2008-11-01,2010,0,"Good (700-749)",65+,0.0001
7475881,"2010-01-01 07:22:00",2010-01-01,2010,1,843,184,37.54,0,89462,"Terre Haute",IN,47805,5300,"Insufficient Balance",35,Male,0.00,0.00,0.00,822,6,Visa,Debit,0,2,10495.00,2008-01-01,2011,0,"Excellent (750+)",35-44,0.0036
7475882,"2010-01-01 07:22:00",2010-01-01,2010,1,1424,4710,72.00,0,59935,Kingman,AZ,86401,5499,"Insufficient Balance",101,Female,0.00,0.00,0.00,761,4,Mastercard,Credit,0,2,8000.00,2009-09-01,2011,0,"Excellent (750+)",65+,0.0090
7475884,"2010-01-01 07:23:00",2010-01-01,2010,1,53,3267,103.29,0,30286,"Sutter Creek",CA,95685,4814,,49,Female,0.00,0.00,0.00,701,3,Amex,Credit,0,1,14800.00,2004-06-01,2010,0,"Good (700-749)",45-54,0.0070
7475885,"2010-01-01 07:23:00",2010-01-01,2010,1,704,2945,4.64,0,69972,"Mount Kisco",NY,10549,5814,,51,Female,0.00,0.00,0.00,840,6,Visa,Debit,0,1,65540.00,2007-05-01,2012,0,"Excellent (750+)",45-54,0.0001
7475887,"2010-01-01 07:23:00",2010-01-01,2010,1,1356,4752,1.50,0,20986,Colfax,WI,54730,5411,,84,Male,0.00,0.00,0.00,733,5,Visa,Credit,0,2,8100.00,2009-09-01,2015,0,"Good (700-749)",65+,0.0002
7475888,"2010-01-01 07:24:00",2010-01-01,2010,1,655,2133,1.69,0,94761,Lorain,OH,44052,5812,,49,Female,0.00,0.00,0.00,552,3,Visa,Debit,0,2,9285.00,2006-03-01,2011,0,"Very Poor (<600)",45-54,0.0002
7475889,"2010-01-01 07:24:00",2010-01-01,2010,1,843,184,44.26,0,89462,"Terre Haute",IN,47805,5300,,35,Male,0.00,0.00,0.00,822,6,Visa,Debit,0,2,10495.00,2008-01-01,2011,0,"Excellent (750+)",35-44,0.0042
7475892,"2010-01-01 07:25:00",2010-01-01,2010,1,46,2925,73.00,0,50867,"Kew Gardens",NY,11415,5541,,62,Male,0.00,0.00,0.00,632,4,Mastercard,Debit,0,2,8037.00,2007-05-01,2010,0,"Poor (600-649)",55-64,0.0091
7475893,"2010-01-01 07:25:00",2010-01-01,2010,1,437,3271,71.52,0,61195,Arnold,MD,21012,5541,,46,Female,0.00,0.00,0.00,718,3,Mastercard,Debit,0,2,27687.00,2004-06-01,2007,0,"Good (700-749)",45-54,0.0026
7475895,"2010-01-01 07:25:00",2010-01-01,2010,1,1435,4294,70.92,0,27601,Alpharetta,GA,30004,7538,,41,Female,0.00,0.00,0.00,703,3,Mastercard,Credit,0,2,23500.00,2009-08-01,2020,0,"Good (700-749)",35-44,0.0030
7475896,"2010-01-01 07:26:00",2010-01-01,2010,1,757,4175,140.00,0,27092,Brooklyn,NY,11236,4829,,62,Female,0.00,0.00,0.00,691,4,Mastercard,Debit,0,2,447.00,2006-08-01,2015,0,"Fair (650-699)",55-64,0.3132
7475897,"2010-01-01 07:26:00",2010-01-01,2010,1,1286,5798,1.20,0,12322,"Orchard Park",NY,14127,5812,,53,Female,0.00,0.00,0.00,602,2,Visa,Debit,0,2,27727.00,2003-12-01,2009,0,"Poor (600-649)",45-54,0.0000
7475898,"2010-01-01 07:26:00",2010-01-01,2010,1,1424,4710,23.95,0,59935,Kingman,AZ,86401,5499,,101,Female,0.00,0.00,0.00,761,4,Mastercard,Credit,0,2,8000.00,2009-09-01,2011,0,"Excellent (750+)",65+,0.0030
7475900,"2010-01-01 07:26:00",2010-01-01,2010,1,1618,3031,11.40,0,50783,"Mount Vernon",NY,10552,5411,,53,Male,0.00,0.00,0.00,682,4,Visa,Debit,0,1,26608.00,2009-05-01,2009,0,"Fair (650-699)",45-54,0.0004
7475902,"2010-01-01 07:27:00",2010-01-01,2010,1,356,3251,5.60,0,25887,Stuart,FL,34997,5814,,50,Female,0.00,0.00,0.00,691,5,Mastercard,Debit,0,2,14100.00,2003-06-01,2010,0,"Fair (650-699)",45-54,0.0004
7475903,"2010-01-01 07:27:00",2010-01-01,2010,1,519,3380,3.36,0,28395,"Las Vegas",NV,89142,5541,,57,Female,0.00,0.00,0.00,770,4,Mastercard,Debit,0,1,12353.00,2008-06-01,2008,0,"Excellent (750+)",55-64,0.0003
7475905,"2010-01-01 07:27:00",2010-01-01,2010,1,1382,2838,61.28,0,59935,Dallas,TX,75254,5499,,58,Male,0.00,0.00,0.00,706,4,Mastercard,Debit,0,2,11415.00,2003-05-01,2013,0,"Good (700-749)",55-64,0.0054
7475907,"2010-01-01 07:28:00",2010-01-01,2010,1,1369,5792,0.93,0,72351,Edinburgh,IN,46124,5541,,59,Female,0.00,0.00,0.00,850,2,Mastercard,Debit,0,2,14716.00,2003-12-01,2012,0,"Excellent (750+)",55-64,0.0001
7475909,"2010-01-01 07:28:00",2010-01-01,2010,1,1562,2976,1.19,0,86438,Commerce,OK,74339,5499,,38,Female,0.00,0.00,0.00,759,3,Mastercard,Credit,0,2,8100.00,2008-05-01,2014,0,"Excellent (750+)",35-44,0.0001
7475910,"2010-01-01 07:28:00",2010-01-01,2010,1,1857,5089,140.00,0,27092,"Cherry Hill",NJ,8003,4829,,32,Male,0.00,0.00,0.00,775,5,Mastercard,Credit,0,1,27700.00,2007-10-01,2013,0,"Excellent (750+)",25-34,0.0051
7475911,"2010-01-01 07:29:00",2010-01-01,2010,1,1102,2822,4.42,0,75781,Muskogee,OK,74403,5411,,49,Female,0.00,0.00,0.00,707,5,Amex,Credit,0,1,26900.00,2002-05-01,2019,0,"Good (700-749)",45-54,0.0002
7475912,"2010-01-01 07:29:00",2010-01-01,2010,1,1962,2126,24.26,0,91514,Willowbrook,IL,60527,5812,,34,Male,0.00,0.00,0.00,712,5,Mastercard,Debit,0,2,19789.00,2006-03-01,2010,0,"Good (700-749)",25-34,0.0012
7475913,"2010-01-01 07:30:00",2010-01-01,2010,1,1067,1063,2.04,0,20519,Derby,KS,67037,5942,,76,Male,0.00,0.00,0.00,719,5,Visa,Credit,0,1,11200.00,2005-02-01,2009,0,"Good (700-749)",65+,0.0002
7475914,"2010-01-01 07:30:00",2010-01-01,2010,1,1314,2911,6.46,0,72158,"New Braunfels",TX,78130,5411,,43,Male,0.00,0.00,0.00,723,5,Visa,Credit,0,2,10100.00,2006-05-01,2010,0,"Good (700-749)",35-44,0.0006
7475916,"2010-01-01 07:32:00",2010-01-01,2010,1,126,5497,10.82,0,61195,"Little Rock",AR,72209,5541,,63,Male,0.00,0.00,0.00,799,4,Mastercard,Debit,0,1,13555.00,2007-11-01,2011,0,"Excellent (750+)",55-64,0.0008
7475919,"2010-01-01 07:33:00",2010-01-01,2010,1,987,4146,6.17,0,29209,Gaithersburg,MD,20879,5411,,52,Male,0.00,0.00,0.00,683,4,Visa,Debit,0,1,18912.00,2004-08-01,2008,0,"Fair (650-699)",45-54,0.0003
7475920,"2010-01-01 07:33:00",2010-01-01,2010,1,1221,4561,52.12,0,36934,"New York",NY,10031,7538,,64,Female,0.00,0.00,0.00,850,4,Visa,Credit,0,1,8500.00,2004-09-01,2011,0,"Excellent (750+)",55-64,0.0061
7475922,"2010-01-01 07:33:00",2010-01-01,2010,1,1575,224,0.71,0,14528,Sarasota,FL,34235,5499,,51,Female,0.00,0.00,0.00,724,4,Mastercard,Debit,0,1,23016.00,2010-01-01,2010,0,"Good (700-749)",45-54,0.0000
7475923,"2010-01-01 07:34:00",2010-01-01,2010,1,110,4103,78.00,0,61195,Austin,TX,78728,5541,,52,Female,0.00,0.00,0.00,737,4,Visa,Debit,0,2,576.00,2001-08-01,2011,0,"Good (700-749)",45-54,0.1354
7475926,"2010-01-01 07:34:00",2010-01-01,2010,1,1444,5965,78.32,0,60569,"East Northport",NY,11731,5300,,64,Male,0.00,0.00,0.00,698,7,Mastercard,Debit,0,1,22886.00,2009-12-01,2009,0,"Fair (650-699)",55-64,0.0034
7475929,"2010-01-01 07:35:00",2010-01-01,2010,1,1107,2872,2.54,0,75936,"Chenango Forks",NY,13746,5814,,71,Female,0.00,0.00,0.00,698,5,Visa,"Debit (Prepaid)",0,2,102.00,2004-05-01,2011,0,"Fair (650-699)",65+,0.0249
7475930,"2010-01-01 07:35:00",2010-01-01,2010,1,1772,5918,98.00,0,43293,"El Monte",CA,91731,5499,,47,Male,0.00,0.00,0.00,761,4,Visa,Credit,0,2,12800.00,2007-12-01,2009,0,"Excellent (750+)",45-54,0.0077
7475932,"2010-01-01 07:36:00",2010-01-01,2010,1,1128,4583,44.13,0,32175,Orleans,VT,5860,7538,,47,Male,0.00,0.00,0.00,680,5,Visa,Credit,0,2,8600.00,2005-09-01,2011,0,"Fair (650-699)",45-54,0.0051
7475933,"2010-01-01 07:36:00",2010-01-01,2010,1,1764,2118,3.38,0,20519,Cadillac,MI,49601,5942,,59,Male,0.00,0.00,0.00,710,3,Mastercard,Credit,0,1,8900.00,2006-03-01,2011,0,"Good (700-749)",55-64,0.0004
7475934,"2010-01-01 07:37:00",2010-01-01,2010,1,252,3788,0.82,0,20519,Batavia,OH,45103,5942,,67,Male,0.00,0.00,0.00,723,6,Visa,Debit,0,2,14911.00,2006-07-01,2014,0,"Good (700-749)",65+,0.0001
7475935,"2010-01-01 07:37:00",2010-01-01,2010,1,319,248,104.81,0,9263,Fresno,CA,93727,5912,"Insufficient Balance",67,Male,0.00,0.00,0.00,628,2,Visa,Credit,0,2,6800.00,2010-01-01,2010,0,"Poor (600-649)",65+,0.0154
7475936,"2010-01-01 07:37:00",2010-01-01,2010,1,419,3854,2.28,0,55730,Murphys,CA,95247,5812,,60,Male,0.00,0.00,0.00,734,5,Mastercard,Credit,0,2,8800.00,2008-07-01,2008,0,"Good (700-749)",55-64,0.0003
7475939,"2010-01-01 07:37:00",2010-01-01,2010,1,1022,2504,93.40,0,51700,Monroe,NC,28112,5300,,47,Female,0.00,0.00,0.00,635,3,Mastercard,Credit,0,1,10300.00,2006-04-01,2009,0,"Poor (600-649)",45-54,0.0091
7475940,"2010-01-01 07:37:00",2010-01-01,2010,1,1166,5822,55.00,0,59935,Louisville,KY,40203,5499,,44,Female,0.00,0.00,0.00,682,3,Visa,Debit,0,2,23737.00,2004-12-01,2010,0,"Fair (650-699)",35-44,0.0023
7475941,"2010-01-01 07:37:00",2010-01-01,2010,1,1166,5822,11.87,0,59935,Louisville,KY,40203,5499,,44,Female,0.00,0.00,0.00,682,3,Visa,Debit,0,2,23737.00,2004-12-01,2010,0,"Fair (650-699)",35-44,0.0005
7475942,"2010-01-01 07:37:00",2010-01-01,2010,1,1772,5918,-98.00,0,43293,"El Monte",CA,91731,5499,,47,Male,0.00,0.00,0.00,761,4,Visa,Credit,0,2,12800.00,2007-12-01,2009,0,"Excellent (750+)",45-54,-0.0077
7475944,"2010-01-01 07:38:00",2010-01-01,2010,1,711,4689,2.57,0,25887,Staunton,IL,62088,5814,,39,Male,0.00,0.00,0.00,657,1,Visa,Debit,0,2,9562.00,2008-09-01,2011,0,"Fair (650-699)",35-44,0.0003
7475947,"2010-01-01 07:38:00",2010-01-01,2010,1,1422,4983,109.61,0,65795,Angier,NC,27501,5655,,66,Female,0.00,0.00,0.00,767,4,Discover,Credit,0,2,9300.00,2003-10-01,2012,0,"Excellent (750+)",65+,0.0118
7475948,"2010-01-01 07:39:00",2010-01-01,2010,1,472,3826,-64.00,0,61195,"Round Lake",IL,60073,5541,,50,Male,0.00,0.00,0.00,672,4,Visa,Credit,0,2,11300.00,2007-07-01,2007,0,"Fair (650-699)",45-54,-0.0057
7475952,"2010-01-01 07:39:00",2010-01-01,2010,1,1479,1139,3.76,0,55900,Atlanta,GA,30310,5812,,32,Male,0.00,0.00,0.00,805,1,Mastercard,Credit,0,1,2800.00,2008-02-01,2010,0,"Excellent (750+)",25-34,0.0013
7475953,"2010-01-01 07:39:00",2010-01-01,2010,1,1735,3336,3.49,0,22938,"Vero Beach",FL,32967,5812,,56,Male,0.00,0.00,0.00,614,6,Visa,Debit,0,2,7320.00,2006-06-01,2015,0,"Poor (600-649)",55-64,0.0005
7475954,"2010-01-01 07:40:00",2010-01-01,2010,1,354,4518,52.80,0,13646,"Colorado Springs",CO,80920,7538,,77,Female,0.00,0.00,0.00,713,6,Mastercard,Debit,0,1,35681.00,2002-09-01,2014,0,"Good (700-749)",65+,0.0015
7475955,"2010-01-01 07:40:00",2010-01-01,2010,1,615,1128,1.60,0,19590,Alvin,TX,77511,5812,,35,Female,0.00,0.00,0.00,713,2,Visa,Debit,0,1,15338.00,2007-02-01,2011,0,"Good (700-749)",35-44,0.0001
7475957,"2010-01-01 07:41:00",2010-01-01,2010,1,1840,3322,1.76,0,50783,Beaverton,OR,97006,5411,,46,Female,0.00,0.00,0.00,706,5,Mastercard,Debit,0,2,21701.00,2006-06-01,2007,0,"Good (700-749)",45-54,0.0001
7475959,"2010-01-01 07:42:00",2010-01-01,2010,1,110,4103,75.08,0,61195,Austin,TX,78728,5541,,52,Female,0.00,0.00,0.00,737,4,Visa,Debit,0,2,576.00,2001-08-01,2011,0,"Good (700-749)",45-54,0.1303
7475960,"2010-01-01 07:42:00",2010-01-01,2010,1,909,4663,51.00,0,59935,Olympia,WA,98516,5499,,38,Male,0.00,0.00,0.00,583,5,Mastercard,Debit,0,2,3934.00,2008-09-01,2015,0,"Very Poor (<600)",35-44,0.0130
7475961,"2010-01-01 07:42:00",2010-01-01,2010,1,1210,4606,37.69,0,60569,Bangor,PA,18013,5300,,32,Male,0.00,0.00,0.00,703,4,Mastercard,Debit,0,1,10589.00,2006-09-01,2015,0,"Good (700-749)",25-34,0.0036
7475962,"2010-01-01 07:42:00",2010-01-01,2010,1,1500,5034,5.40,0,57885,"Elk Grove",CA,95624,5411,,53,Male,0.00,0.00,0.00,680,4,Visa,Debit,0,2,18494.00,2005-10-01,2007,0,"Fair (650-699)",45-54,0.0003
